"date","content","sentiment"
"2018-12-15","@mandiricare
 halo selamat sore, yth, CS BMRI, baru saja saya ditelepon seseorang yang mengatasnamakan BMRI dengan menawarkan jasa Jaminan Kesehatan Mandiri. apakah itu betul? Terimakasih",0
"2018-12-17","Persatuan Buruh Harian Lepas BMRI",0
"2018-12-17","Investment news; Finance sector IDR1,169.67 B (-0.34%)
BBTN: IDR2,650 (-2.93%)
BBRI: IDR3,680 (0.00%)
BMRI: IDR7,575 (-1.62%)
BNLI: IDR560 (7.69%)
BNGA: IDR910 (0.00%)
BTPN: IDR3,490 (-1.69%)
BBCA: IDR25,825 (0.00%)",0
"2018-12-18","Asing Net Sell Rp916 Miliar, Saham BBCA dan BMRI Paling Banyak Dilepas  https://goo.gl/jkJhLU",-1
"2018-12-18","BMRI Jual 8,39% Saham Bank Mantap Senilai Rp404,48 Miliar https://pasardana.id/news/2018/12/18/bmri-jual-8-39-saham-bank-mantap-senilai-rp404-48-miliar/…",0
"2018-12-18","sp 19/12 : 1. tkim inkp wood tbla asgr asii viva elsa giaa excl tlkm. 2. bbni masa. 3. imas bbtn bbri bmri brpt wege wika roti jsmr tins main jpfa eraa. + : bjtm hmsp cpin",0
"2018-12-18","Investment news; Finance sector IDR1,161.97 B (-0.66%)
BBTN: IDR2,570 (-3.02%)
BBRI: IDR3,600 (-2.17%)
BMRI: IDR7,400 (-2.31%)
BBNI: IDR8,575 (-0.29%)
BNLI: IDR580 (3.57%)
BNGA: IDR905 (-0.55%)
BTPN: IDR3,470 (-0.57%)
BBCA: IDR25,825 (0.00%)",0
"2018-12-18","Saham-saham top loser LQ45: 
SMGR, JSMR, PTPP, HMSP, WKST, GGRM, dan BMRI.",0
"2018-12-18","[BERITA] Asing Net Sell Rp916 Miliar, Saham BBCA dan BMRI Paling Banyak Dilepas - Saham-saham bank besar dilepas investor karena kabar negatif dari Amerika Serikat (AS) soal kenaikan suku bunga acuan https://ift.tt/2PKfvde",1
"2018-12-18","Investor asing mencatatkan net sell pada pasar reguler sebesar Rp 947,4 miliar, dengan Net sell terbesar pasar reguler dicatatkan oleh saham BBCA, BMRI dan BTPS. #MarketReview",-1
"2018-12-19","Simak rekomendasi teknikal INCO, BMRI, dan TBLA untuk hari ini http://investasi.kontan.co.id/news/simak-rekomendasi-teknikal-inco-bmri-dan-tbla-untuk-hari-ini… #RekomendasiSaham",0
"2018-12-19","sp 20/12 : 1. issp bbni smcb totl hmsp simp asii viva bwpt inco tram gmfi tlkm rals. 2. imas bbri bmri bbca wton smgr intp wton klbf lpck nikl asri ctra apln jpfa eraa. 3. kras acst tops wege mika smra ppro cpin. + : hrum doid pwon. S : heal",0
"2018-12-19","Bmri bo like naikam",1
"2018-12-20","Investor asing mencatatkan net sell pada pasar reguler sebesar Rp 413,6 miliar, dengan Net sell terbesar pasar reguler dicatatkan oleh saham BBCA, INDF dan BMRI. #MarketReview",-1
"2018-12-20","Asing beli saham Bbca Bbni Unvr Indf Hmsp Tlkm Icbp Bbtn Scma Ggrm

Asing jual saham
Bmri Asii Btps Untr Ptba Bbri Klbf Mncn Akra Smgr

Dengan Support 6110-6043 Resistance 6209-6243",0
"2018-12-21","BMRI & ASII Penekan Utama IHSG di Sesi I, YPAS & ARTO Merosot Paling Tajam http://bit.ly/2R6gY2o",0
"2018-12-21","BMRI & ASII Penekan Utama IHSG di Sesi I, YPAS & ARTO Merosot Paling Tajam https://magsberita158363793.wordpress.com/2018/12/21/bmri-asii-penekan-utama-ihsg-di-sesi-i-ypas-arto-merosot-paling-tajam/…",0
"2018-12-22","Jadi, masih relatif aman nggak ya nabung BMRI buat jangka panjang? Hmmmm",0
"2018-12-24","Nabi ba mrdni asan bmri dabi ba 3azabawa bmri hamw rozh bisutenn w 3ilaji nakan ba hamw rozh brini nwei habi ..",0
"2018-12-26","#kafein #BMRI capai support 7200, dgn next support berikutnya lagi ada di 7100, kedua level support ini cukup menarik di akhir tahun 2018 ini.",1
"2018-12-27","IDR (Investing, 27/12/18/Fut, 04.30) 14610

IDX Range. :  6,099 - 6,199
USD/IDR Range: 14,530 - 14,610

BUY: ITMG, PTBA, ADRO, ELSA,BBCA, BBNI, CPIN, GGRM, INKP,SMGR.

BOW: MARK,SRIL,TLKM, BBRI, BMRI. (Dr ES Cand.,CSA®.,CIB®-MNC Sek/Disc On). For more info",0
"2018-12-28","WEGE Kembangkan Aset Lahan BMRI http://bit.ly/2GIgwDi",0
"2018-12-28","Top foreign net buy: BDMN, BBCA, BNLI, TBIG, TLKM. Top foreign net sell: ASII, BBRI, BBNI, ICBP, BMRI. #DailyReport",-1
"2018-12-28","WEGE Kembangkan Aset Lahan BMRI https://magsberita158363793.wordpress.com/2018/12/29/wege-kembangkan-aset-lahan-bmri/…",0
"2018-12-28","Jadi Komisaris BMRI aja Pak. Gajinya gedhe loh. BBRI juga gapapa",0
"2018-12-29","#kafein memasuki awal tahun 2 #bank #BUMN mulai menggelar RUPS. 

#BMRI #BBRI",0
"2018-12-29","Investment news; Finance sector IDR1,175.67 B (0.36%)
BBTN: IDR2,540 (-1.17%)
BBRI: IDR3,660 (0.00%)
BMRI: IDR7,375 (1.37%)
BBNI: IDR8,800 (0.00%)
BNLI: IDR625 (0.81%)
BNGA: IDR915 (-1.08%)
BTPN: IDR3,440 (0.29%)
BBCA: IDR26,000 (0.10%)",0
"2019-01-02","Total nilai investasi tol sebesar Rp 12,56 triliun dengan masa konsesi 35 tahun. Pendanaan tol berasal dari modal sendiri sebanyak 30% dan pinjaman sindikasi perbankan yang dipimpin oleh PT Bank Mandiri Tbk (BMRI) dan PT Bank Central Asia Tbk (BBCA).",0
"2019-01-02","@sandiuno
 Pendanaan tol berasal dari modal sendiri sebanyak 30% dan pinjaman sindikasi perbankan yang dipimpin oleh PT Bank Mandiri Tbk (BMRI) dan PT Bank Central Asia Tbk (BBCA).
Bkn utang, tapi pinjaman.???",0
"2019-01-02","Perhatikan sekeliling; mana barang atau jasa yang sering orang beli dan gunakan?
Perbankan? Ada $BBCA, $BBRI atau $BMRI
Suka beli Pepsodenta tau Indomie? Ada $UNVR atau $INDF

Suka beli teh kotak? Ada $ULTJ (Ultrajaya).",1
"2019-01-02","Berikut rekomendasi teknikal saham JPFA, BMRI, dan ULTJ http://investasi.kontan.co.id/news/berikut-rekomendasi-teknikal-saham-jpfa-bmri-dan-ultj… #RekomendasiSaham",0
"2019-01-02","""...modal sendiri sebanyak 30% dan pinjaman sindikasi perbankan yang dipimpin oleh PT Bank Mandiri Tbk (BMRI) dan PT Bank Central Asia Tbk (BBCA). Pada Juni 2013, LMS mendapat pencairan kredit perbankan sebesar Rp 1 triliun..."" 》 https://finance.detik.com/infrastruktur/d-4367474/benarkah-sandi-bangun-tol-cikopo-palimanan-tanpa-utang…",0
"2019-01-02","Saham BBRI & BMRI Jadi Penekan Utama IHSG di Sesi I http://bit.ly/2GO2Oig",0
"2019-01-02","""Pendanaan tol berasal dari modal sendiri sebanyak 30% dan pinjaman sindikasi perbankan yang dipimpin oleh PT Bank Mandiri Tbk (BMRI) dan PT Bank Central Asia Tbk (BBCA).""
Mungkin gw yg ga ngerti http://bit.ly/2VqPEvd",0
"2019-01-02","INDO 10yr +0.015 +0.19% 7.997
TLK 52.42 (3772)
IDR (Spot) 14390
IDR (Investing, 01/01/19/Fut, 07.00) 14470

IDX Range:  6,154 - 6,246
USD/IDR Range: 14,510 - 14,615

BUY: BRPT, BMRI, CPIN, SMRA, ADHI. (Dr ES Cand.,CSA®.,CIB®-MNC Sek/Disc On). For more info",0
"2019-01-03","menunggu bonus cair untuk membeli BMRI & BBRI",0
"2019-01-03","bener lg downtrend.biarpun berita korporasi nya baik. mungkin saatnya buy nyicil akumulasi mumpung harga rendah. seperti BMRI bbrpa bulan yg silam.  hehe",0
"2019-01-03","Jalan Tol yang diamandemen pada 27 /10/ http://2011.Total nilai investasi tol sebesar Rp 12,56 triliun dengan masa konsesi 35 tahun.Pendanaan tol berasal dari modal sendiri 30% dan pinjaman sindikasi perbankan yang dipimpin oleh PT Bank Mandiri Tbk (BMRI) dan PT Bank BCA.",0
"2019-01-03","Investment news; Finance sector IDR1,174.21 B (-0.13%)
BBTN: IDR2,550 (0.39%)
BBRI: IDR3,610 (-1.37%)
BMRI: IDR7,325 (-0.68%)
BBNI: IDR8,725 (-0.85%)
BNLI: IDR630 (0.80%)
BNGA: IDR970 (6.01%)
BTPN: IDR3,500 (1.74%)
BBCA: IDR26,200 (0.77%)",0
"2019-01-04","#BMRI optimalkan penyaluran kredit
PT Bank Mandiri Tbk (BMRI)  mengoptimalkan penyaluran kredit investasi dan kredit modal kerja  kepada segmen nasabah pelaku usaha mikro, kecil, dan menengah, guna  mencapai target 20% yang ditetapkan oleh regulator.",1
"2019-01-04","Saham HMSP & BMRI Dorong IHSG Berbalik Menguat http://bit.ly/2GQVylS",0
"2019-01-04","Profindo Sekuritas: Rekomendasi Saham INTP, UNTR & BMRI http://bit.ly/2GU1hrg",0
"2019-01-06","Ini kode keras BMRI besok ce ? Ayoo..kode terus https://x.com/jesswjk/status/jesswjk/status/1081889253380878345…",0
"2019-01-07","Bank Mandiri (BMRI) Klaim Miliki Dana Besar untuk Akuisisi Jasa Keuangan https://magsberita158363793.wordpress.com/2019/01/07/bank-mandiri-bmri-klaim-miliki-dana-besar-untuk-akuisisi-jasa-keuangan/…",0
"2019-01-07","PT Bank Mandiri (Persero) Tbk (BMRI) resmi memiliki direksi baru. Ini profil dan tugasnya",0
"2019-01-07","PT Bank Mandiri Tbk (BMRI) menggelar Rapat Umum Pemegang Saham Luar Biasa… https://goo.gl/fb/Hi8GCD #BlogManajemen.",0
"2019-01-07","Pertimbangannya beli ASII dan BMRI apa kak???",0
"2019-01-07","PT Bank Mandiri (Persero) Tbk (BMRI) menyelenggarakan rapat umum pemegang saham luar baisa (RUPSLB) hari ini (7/1/2019) mulai pukul 14.00 WIB.

https://cnbcindonesia.com/market/20190107102919-17-49337/rupslb-pemegang-saham-rombak-susun-direksi-bank-mandiri?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",1
"2019-01-07","IDX Range.      :  6,243 - 6,337
USD/IDR Range: 14,210 - 14,320

BUY: TLKM, INCO, BBCA, BBRI, BMRI, BSDE, PTBA, ITMG, MARK, CPIN. 
(Dr ES Cand.,CSA®.,CIB®-MNC Sek/Disc On). For more info",0
"2019-01-08","Saya suka diskusi ini, jadi nambah wawasan. Saya sedang coba cari info ke teman2 bag pendanaan dan sindikasi di BMRI, BCA dan Bank DKI mengenai ini. Pengen tau lbh banyak utk meyakinkan..tq infonya Pak Ardi ",0
"2019-01-08","#EmitenNews Bank Mandiri Tbk (BMRI) berencana terbitkan beragam instrument utang dgn nilai maksimal Rp 40T pada 2019 di tengah rencana agresif perusahaan utk pacu pertumbuhan kredit",0
"2019-01-08","Berita Hari Ini : BMRI Cari Dana Rp40 T, PPRO Target Market Sales Naik 10 Persen  https://goo.gl/HzZgKE",1
"2019-01-08","[BERITA] Berita Hari Ini : BMRI Cari Dana Rp40 T, PPRO Target Market Sales Naik 10 Persen - Saham Estika Tata oversubscribed, ASSA anggarkan capex Rp1,2 triliun, SMRA pertahankan target marketing sales http://bit.ly/2H0oE2o",1
"2019-01-09","Saham-saham top gainer LQ45: 

BMRI
JSMR
EXCL
ANTM
BKSL
INKP
BJBR",0
"2019-01-09","Leading Movers: BMRI, BBRI, ISAT, UNTR, TBIG. Lagging Movers: UNVR, TLKM, HMSP, GGRM, BDMN. #MarketReview",0
"2019-01-09","Investor asing mencatat net buy pada pasar reguler sebesar Rp 836,7 miliar, dengan net buy tertinggi oleh BBRI, BMRI dan ASII. #MarketReview",0
"2019-01-09","Terbitkan 5 Juta E-Money, BMRI Incar Kenaikan Transaksi 30% http://bit.ly/2RinAeX",1
"2019-01-09","@bankmandiri
 (BMRI) menargetkan kenaikan jumlah volume dan transaksi Mandiri e-money di 2019 sebesar 30%. Hal ini seiring dengan adanya penambahan 5 juta kartu Mandiri e-money yang akan diterbitkan. 

https://cnbcindonesia.com/market/20190109142518-17-49788/terbitkan-5-juta-e-money-bmri-incar-kenaikan-transaksi-30?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",1
"2019-01-09","Indeks Bisnis27 Menguat pada Sesi I, BMRI & BBRI Pendorong Utama http://bit.ly/2RHESkU",0
"2019-01-09","BKSL TINS JSMR BMRI MAPI ACES BTPS LSIP 
#saham #watchlist IDX 9Jan2019",0
"2019-01-09","Berikut rekomendasi teknikal saham JPFA, BMRI, dan ULTJ
https://investasi.kontan.co.id/news/berikut-rekomendasi-teknikal-saham-jpfa-bmri-dan-ultj…",0
"2019-01-09","Investment news; Finance sector IDR1,186.90 B (0.05%)
BBTN: IDR2,730 (3.41%)
BBRI: IDR3,680 (0.55%)
BMRI: IDR7,350 (-1.01%)
BBNI: IDR8,900 (0.28%)
BNLI: IDR605 (-3.20%)
BNGA: IDR1,100 (-1.35%)
BTPN: IDR3,630 (2.83%)
BBCA: IDR26,200 (-0.10%)",0
"2019-01-10","sp 11/1 : 1. tbig pnlf auto imas bbtn bmri bbkp bnii smgr tkim klbf lppf lpck gmfi ctra ppro best cpin scma. 2. imjs. 3. bnli poly adro. + : wiim kbli",0
"2019-01-10","Investor asing mencatat net buy pada pasar reguler sebesar Rp 613,1 miliar, dengan net buy tertinggi oleh BBRI, BMRI dan TLKM. #MarketReview",0
"2019-01-10","BMRI dan BBCA Optimistis Transaksi Uang Elektronik Naik 30 Persen Tahun Ini  https://goo.gl/z7GviL",1
"2019-01-10","[BERITA] BMRI dan BBCA Optimistis Transaksi Uang Elektronik Naik 30 Persen Tahun Ini - BCA akan meningkatkan transaksi dan jumlah pengguna melalui ekspansi akseptasi uang elektronik http://bit.ly/2FkBRRY",1
"2019-01-10","[BERITA] Saham BMRI Melonjak Diburu Investor Asing, Begini Prospeknya - Investor asing catat net buy saham BMRI senilai Rp127,62 miliar pada 9 Januari 2019 http://bit.ly/2FkDFcS",0
"2019-01-10","BMRI IJ: BMRI menargetkan volume bisnis kartu uang elektronik (e-money) naik sekitar 30% pada tahun ini. *Disclaimer On",1
"2019-01-10","TLK 53.4 (3771)
IDR (Spot) 14125
IDR (Investing, 10/01/19/Fut, 04.20)14125

IDX Range:  6,226 - 6,300
USD/IDR Range: 14,095 - 14,170

BUY: TINS, ANTM, TKIM, BEST, ACES, BMRI, SMRA, PTPP, JSMR, ITMG.(Dr   ES  Cand.,CSA®.,CIB®-MNC Sek/Disc On). For more info",0
"2019-01-10","Top foreign net buy: BBRI, BMRI, ASII, UNTR, PGAS. Top foreign net sell: ISAT, MNCN, GGRM, ADRO, UNVR. #DailyReport",-1
"2019-01-11","Investor asing mencatat net buy pada pasar reguler sebesar Rp 878,5 miliar, dengan net buy tertinggi oleh TLKM, BMRI dan BBCA. #MarkeReview",0
"2019-01-11","Top foreign net buy: BBRI, BMRI, TLKM, ASII, BBNI. Top foreign net sell: BBCA, SRIL, BDMN, ASSA, BJTM. #DailyReport",-1
"2019-01-14","Yok bisa kki kalo mau dikit2. Kalo yg 2cens bisa beli indofood (icbp) selot cumn 1jtan, (indf) 700 rban, atau bank mandiri (bmri) 700rban , macem2 sih ki tergntung km liat tu perusahaan analisanya gmn. Kalo menrt km worth it, ya beli ",0
"2019-01-14","PT Bank Mandiri Tbk (BMRI) menggunakan platform digital untuk menawarkan merchandisenya, yakni e-money. 

https://cnbcindonesia.com/market/20190114174848-17-50597/bank-mandiri-jual-uang-elektronik-lewat-toko-online?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",0
"2019-01-14","Top foreign net buy: TLKM, BMRI, BBCA, BBNI, ASII. Top foreign net sell: BBRI, SMMA, BNLI, CPIN, CTRA. #DailyReport",-1
"2019-01-15","Investor asing mencatat net buy pada pasar reguler sebesar Rp 840,7 miliar, dengan net buy tertinggi oleh TLKM, BMRI dan BBCA. #MarketReview",0
"2019-01-15","Selamat menikmati udara segar, 
Ahli hisap tak lagi ditempatkan di ruangan tertutup yang kalau keluar tubuhnya lebih menyengat dari rokoknya
Kini di BMRI RP.Soeroso,juga disediakan taman smoking indah & nyaman,disampingnya tersedia  StarBic/bicycle (kopi keliling diluar pagar)",1
"2019-01-15","Investment news; Finance sektor IDR1,204.36 B 
BBTN: IDR2,740 (0.37%)
BBRI: IDR3,790 (1.61%)
BMRI: IDR7,700 (0.00%)
BBNI: IDR8,875 (-0.56%)
BNLI: IDR670 (1.52%)
BNGA: IDR1,100 (-2.22%)
BTPN: IDR3,650 (-0.27%)
BBCA: IDR26,000 (-0.95%)",0
"2019-01-16","bahas saham saham bumn dong kak.

Yg disorot yg non listed mulu (kecuali GIAA). Itu performance yg listed kayak BMRI, WIKA, PTBA, BBTN, dkk sepi pembahasan",0
"2019-01-16","Payroll BMRI - mau terbebas dari biaya admin bulanan yg tinggi? Alihkan tabungan ke jenius. Top up semua dana ke ovo terus transfer ke rek jenius kamu. Wkwkwk tiada biaya 6500, tiada menunggu hari senin",0
"2019-01-16","2. Investor asing mencatatkan pembelian bersih sebanyak 1.91 triliun rupiah, dengan saham – saham yang paling banyak dibeli diantaranya TLKM, BMRI, BBCA, BBRI dan UNVR.",1
"2019-01-17","Perbankan Agus Marto
Wktu baru masuk BMRI, lg susah2nya, beresin segala macem sd moncer
Di Bank Indonesia beliau jg OK
Sekarang di Tokopedia",1
"2019-01-17","Btw semua Bank itu lagi bagus. BMRI, BBCA, BBTN, tapi gua pilih BBRI soalnya RoE dan Market Cap paling tinggi dengan harga yang masih oke buat budak korporasi. 1 lot sekitar 300 ribuan.",1
"2019-01-17","Bank2 pemerintah untung.
BBRI smpi kwartal3 2018 untung 23 triliun.
BMRI untung 18 triliun.
BNI untung 11 triliun.
Telkom untung 14 triliun.",1
"2019-01-17","Dirut BMRI: Ada Beberapa Bank Cukup Menarik untuk Diakuisisi   http://cnbcindonesia.com/market/20190116212420-19-51040/dirut-bmri-ada-beberapa-bank-cukup-menarik-untuk-diakuisisi…",0
"2019-01-17","Dirut BMRI: Laba 2018 Bisa Capai Rp 25 T   http://cnbcindonesia.com/market/20190116213109-19-51043/dirut-bmri-laba-2018-bisa-capai-rp-25-t…",0
"2019-01-18","BMRI IJ: BMRI menargetkan penyaluran dana Kredit Usaha Rakyat (KUR) sebesar Rp 25 triliun pada tahun ini, Jumlah tersebut naik 42,85% dibandingkan tahun 2018 yang sebesar Rp 17,5 triliun. *Disclaimer On",1
"2019-01-18","2.  Investor asing mencatatkan pembelian bersih sebesar Rp. 1.61 triliun dengan saham – saham yang paling banyak dibeli diantaranya BBCA, BBRI, BMRI ASII dan TLKM.",1
"2019-01-21","Mungkin saya harus beli WIKA, PPRO, PTPP, GIAA, PTBA, BBNI, BBRI, BRIS, BMRI, KRAS, KAEF, TUGU, BTPN, BBTN, WSKT, JSMR.
Bangsat sekali harga-harganya...",0
"2019-01-21","Leading Movers: BBCA, BNLI, DSSA, BYAN, SMGR. Lagging Movers: ASII, BMRI, BBNI, BBRI, GGRM. #MarketReview",0
"2019-01-21","Maklum yg posting BMRI. ",0
"2019-01-21","2. Investor asing sementara ini membukukan pembelian bersih sebesar 136.52 miliar rupiah. Hingga saat ini investor asing melakukan pembelian terbesar pd saham BBCA, TLKM, ASII, HMSP, & ICBP. Investor asing melakukan penjualan terbesar pada saham BMRI, BTPS, TOWR, BBNI dan WSKT.",1
"2019-01-22","Leading Movers: BBCA, BDMN, HMSP, TPIA, INTP. Lagging Movers: ASII, BBRI, TLKM, UNTR, BMRI. #MarketReview",0
"2019-01-23","#MarketReview #Saham TOP loser by change: GGRM (-Rp900), MKPI (-Rp500), BBCA (-Rp500), BMRI (-Rp275), dan UNIC (-Rp220)",0
"2019-01-23","Leading Movers: ISAT, INKP, INPP, BNLI, UNTR. Lagging Movers: BMRI, BBCA, TLKM, BBNI, CPIN. #MarketReview",0
"2019-01-23","Investor asing mencatat keseluruhan net sell pada pasar reguler sebesar Rp 332.9 miliar, dengan net sell tertinggi oleh BMRI, BBRI dan TLKM. #MarketReview",-1
"2019-01-23","Investment news; Finance sector IDR1,234.57 B (-0.78%)
BBTN: IDR2,770 (0.00%)
BBRI: IDR3,770 (-0.79%)
BMRI: IDR7,750 (-0.64%)
BBNI: IDR9,250 (0.27%)
BNLI: IDR900 (5.26%)
BNGA: IDR1,195 (4.82%)
BTPN: IDR3,650 (-0.82%)
BBCA: IDR28,000 (0.99%)",0
"2019-01-23","Top foreign net buy: BDMN, BBCA, HMSP, PGAS, ICBP. Top foreign net sell: BMRI, BBRI, ASII, UNTR, BBNI. #DailyReport",-1
"2019-01-24","Dast xosh ba imaneki bashawa bzhi aw kat rwt yat bmri",0
"2019-01-24","Stock Picks 
24 Januari 2019

BMRI
Spec Buy dengan support di 7475
Cutloss jika break di bawah 7225
Jika tidak break dibawah 7475
Potensi naik ke 7625-7725 short term.

#CGSCIMBID #Stockpicks

Disclaimer: http://bit.ly/cgscimbiddisclaimer…",1
"2019-01-26","#BMRI - PIC Analysis : IDX : Saham Mandiri akan Bullish di Q1 ke 8600 - TradingView - https://id.tradingview.com/chart/BMRI/YfkVtk5W/…",1
"2019-01-26","Chart PIC Analysis : IDX : Saham Mandiri akan Bullish di Q1 ke 8600 - #BMRI http://id.tradingview.com/chart/BMRI/YfkVtk5W/…",1
"2019-01-28","BMRI? Gak dulu lah. Mau incer ASII dulu",0
"2019-01-28","@bankmandiri
 (BMRI) menargetkan nett interest margin (NIM) atau marjin bunga bersih terjaga di level 5,6%-5,8%. Optimisme ini dilandaskan oleh level NIM Bank Mandiri yang masih tinggi pada akhir 2018 di level 5,74% atau turun 0,09%. 

https://cnbcindonesia.com/market/20190128185238-17-52734/tahun-politik-bank-mandiri-jaga-marjin-di-level-56-58?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",-1
"2019-01-28","Cetak laba bersih Rp 25,02 triliun, PT Bank Mandiri Tbk (BMRI) membukan earning per share (EPS) Rp 536/saham. Angka ini naik meningkat 21,18% dibandingkan EPS pada 2017. 

https://cnbcindonesia.com/market/20190128174942-17-52713/hai-investor-bank-mandiri-bagi-rp-536-untuk-tiap-saham?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",1
"2019-01-28","PT Bank Mandiri Tbk (BMRI) bersih-bersih kredit bermasalah yang membuat non performing loan (NPL) gross turun dari 3,46% menjadi 2,75% di 2018.

https://cnbcindonesia.com/market/20190128172436-17-52707/npl-turun-ke-275-bank-mandiri-hapus-buku-rp-13-t?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",-1
"2019-01-28","PT Bank Mandiri Tbk (BMRI) buka-bukaan soal pertumbuhan dana pihak ketiga (DPK) yang tumbuh 3,1% menjadi Rp 870 triliun di tahun 2018.

https://cnbcindonesia.com/market/20190128171322-17-52705/dpk-bank-mandiri-hanya-tumbuh-3-di-2018-kenapa?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",0
"2019-01-28","PT Bank Mandiri (Persero) Tbk (BMRI) mencetak laba bersih Rp 25triliun pada 2018. Angka ini naik 21,1% dibandingkan tahun lalu.

https://cnbcindonesia.com/market/20190128154855-17-52669/naik-21-laba-bank-mandiri-tembus-rp-25-t-di-2018?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",1
"2019-01-28","BMRI nih apa apaan sih ",0
"2019-01-28","PT Bank Mandiri Tbk (BMRI) menargetkan penyaluran kredit usaha rakyat (KUR) sebesar Rp25 triliun tahun ini

https://cnbcindonesia.com/market/20190128144743-17-52654/tunggu-diteken-jokowi-dua-holding-bumn-rampung-februari?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",0
"2019-01-28","Investment news; Finance sector IDR1,231.54 B (-0.04%)
BBTN: IDR2,700 (0.75%)
BBRI: IDR3,780 (-0.26%)
BMRI: IDR7,375 (-1.34%)
BBNI: IDR9,100 (1.11%)
BNLI: IDR1,025 (-1.91%)
BNGA: IDR1,170 (1.30%)
BTPN: IDR3,810 (0.26%)
BBCA: IDR27,500 (0.73%)",0
"2019-01-28","PT Bank Mandiri (Persero) Tbk (BMRI) sudah berada pada akhir wave (ii) dari wave [iii], dimana BMRI berpotensi menguat untuk membentuk wave (iii) dari wave [iii] ke level 8,250. (Disclaimer On) (28/01/2019) #MNCSRiset #RekomendasiSaham #BeritaEmiten",0
"2019-01-29","#kafein #bmri bagikan #deviden 536/shr.",1
"2019-01-29","Laba BANK MANDIRI, salah satu Bank BUMN! Kode Emiten nya BMRI.",0
"2019-01-29","AKSI EMITEN 29 JANUARI: BMRI Raup Laba Rp25 Triliun, Emiten Listrik Lanjutkan Ekspansi http://bit.ly/2SegDeq",0
"2019-01-29","Top foreign net buy: ICBP, GGRM, BBRI, PGAS, LPPF. Top foreign net sell: BMRI, TLKM, BBCA, BBNI, BNLI. #DailyReport",-1
"2019-01-29","#EmitenNews Bank Mandiri Tbk (BMRI) siapkan modal hingga Rp 30T pada 2019 yg akan digunakan utk akuisisi perusahaan perbankan spesialis bisnis kredit usaha kecil & menengah",0
"2019-01-29","#EmitenNews #Lapkeu Bank Mandiri Tbk (BMRI) catat laba bersih Rp 25T (+21,2% yoy) sepanjang 2018",0
"2019-01-29","BMRI tahun ini menyiapkan dana Rp 30 triliun  untuk mengakuisisi  bank menengah yang bergerak di bidang usaha kecil  dan menengah (UMKM).  bank  yang dibidik oleh perseroan adalah Bank BUKU  II dengan modal Rp 1-5  triliun dan BUKU III dengan modal Rp 5-30  triliun.: Detik.",0
"2019-01-29","Laba bersih Bank Mandiri (BMRI) naik 21% menjadi Rp 25 triliun: Kontan",1
